Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,County_Name,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services,Hospital_Name,Provider_Number,State,Measure_Name,Number_of_Discharges,Footnote,Excess_Readmission_Ratio,Predicted_Readmission_Rate,Expected_Readmission_Rate,Number_of_Readmissions,Start_Date,End_Date
50390,"HEMET VALLEY MEDICAL CENTER","1117 EAST DEVONSHIRE",HEMET,CA,92543,RIVERSIDE,9516522811,"Acute Care Hospitals","Government - State",Yes,"HEMET VALLEY MEDICAL CENTER",50390,5,READM-30-PN-HRRP,334,,1.06,19.9,18.8,70,7/1/2009,"6/30/2012"
50397,"COALINGA REGIONAL MEDICAL CENTER","1191 PHELPS AVENUE",COALINGA,CA,93210,FRESNO,5599356400,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"COALINGA REGIONAL MEDICAL CENTER",50397,5,READM-30-AMI-HRRP,4,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
50397,"COALINGA REGIONAL MEDICAL CENTER","1191 PHELPS AVENUE",COALINGA,CA,93210,FRESNO,5599356400,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"COALINGA REGIONAL MEDICAL CENTER",50397,5,READM-30-HF-HRRP,40,,1.0393,19.9,19.2,10,7/1/2009,"6/30/2012"
50397,"COALINGA REGIONAL MEDICAL CENTER","1191 PHELPS AVENUE",COALINGA,CA,93210,FRESNO,5599356400,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"COALINGA REGIONAL MEDICAL CENTER",50397,5,READM-30-PN-HRRP,44,,1.0273,14.9,14.5,8,7/1/2009,"6/30/2012"
50417,"SUTTER COAST HOSPITAL","800 E WASHINGTON BLVD","CRESCENT CITY",CA,95531,"DEL NORTE",7074648880,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SUTTER COAST HOSPITAL",50417,5,READM-30-AMI-HRRP,33,,0.9609,21.1,22,5,7/1/2009,"6/30/2012"
50417,"SUTTER COAST HOSPITAL","800 E WASHINGTON BLVD","CRESCENT CITY",CA,95531,"DEL NORTE",7074648880,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SUTTER COAST HOSPITAL",50417,5,READM-30-HF-HRRP,126,,0.9492,21.3,22.4,24,7/1/2009,"6/30/2012"
50417,"SUTTER COAST HOSPITAL","800 E WASHINGTON BLVD","CRESCENT CITY",CA,95531,"DEL NORTE",7074648880,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SUTTER COAST HOSPITAL",50417,5,READM-30-PN-HRRP,178,,0.9064,16,17.7,23,7/1/2009,"6/30/2012"
50423,"PALO VERDE HOSPITAL","250 NORTH FIRST STREET",BLYTHE,CA,92225,RIVERSIDE,7609224115,"Acute Care Hospitals","Government - Federal",Yes,"PALO VERDE HOSPITAL",50423,5,READM-30-AMI-HRRP,11,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
50423,"PALO VERDE HOSPITAL","250 NORTH FIRST STREET",BLYTHE,CA,92225,RIVERSIDE,7609224115,"Acute Care Hospitals","Government - Federal",Yes,"PALO VERDE HOSPITAL",50423,5,READM-30-HF-HRRP,40,,0.973,21.2,21.8,7,7/1/2009,"6/30/2012"
50423,"PALO VERDE HOSPITAL","250 NORTH FIRST STREET",BLYTHE,CA,92225,RIVERSIDE,7609224115,"Acute Care Hospitals","Government - Federal",Yes,"PALO VERDE HOSPITAL",50423,5,READM-30-PN-HRRP,69,,0.9797,14.7,15,9,7/1/2009,"6/30/2012"
380027,"MERCY MEDICAL CENTER","2700 NW STEWART PARKWAY",ROSEBURG,OR,97471,DOUGLAS,5416730611,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MERCY MEDICAL CENTER",50444,5,READM-30-AMI-HRRP,124,,0.8861,17.5,19.8,16,7/1/2009,"6/30/2012"
380027,"MERCY MEDICAL CENTER","2700 NW STEWART PARKWAY",ROSEBURG,OR,97471,DOUGLAS,5416730611,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MERCY MEDICAL CENTER",50444,5,READM-30-HF-HRRP,529,,1.0182,24.6,24.1,131,7/1/2009,"6/30/2012"
380027,"MERCY MEDICAL CENTER","2700 NW STEWART PARKWAY",ROSEBURG,OR,97471,DOUGLAS,5416730611,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MERCY MEDICAL CENTER",50444,5,READM-30-PN-HRRP,603,,1.1077,21.1,19,133,7/1/2009,"6/30/2012"
50547,"SONOMA DEVELOPMENTAL CENTER","15000 ARNOLD DRIVE   /  P O BOX 1493",ELDRIDGE,CA,95431,SONOMA,7079386000,"Acute Care Hospitals","Government - Federal",No,"SONOMA DEVELOPMENTAL CENTER",50547,5,READM-30-AMI-HRRP,0,7,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
50547,"SONOMA DEVELOPMENTAL CENTER","15000 ARNOLD DRIVE   /  P O BOX 1493",ELDRIDGE,CA,95431,SONOMA,7079386000,"Acute Care Hospitals","Government - Federal",No,"SONOMA DEVELOPMENTAL CENTER",50547,5,READM-30-HF-HRRP,0,7,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
50547,"SONOMA DEVELOPMENTAL CENTER","15000 ARNOLD DRIVE   /  P O BOX 1493",ELDRIDGE,CA,95431,SONOMA,7079386000,"Acute Care Hospitals","Government - Federal",No,"SONOMA DEVELOPMENTAL CENTER",50547,5,READM-30-PN-HRRP,12,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
50636,"POMERADO HOSPITAL","15615 POMERADO ROAD",POWAY,CA,92064,"SAN DIEGO",8584856511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"POMERADO HOSPITAL",50636,5,READM-30-AMI-HRRP,62,,0.9152,18.1,19.8,7,7/1/2009,"6/30/2012"
50636,"POMERADO HOSPITAL","15615 POMERADO ROAD",POWAY,CA,92064,"SAN DIEGO",8584856511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"POMERADO HOSPITAL",50636,5,READM-30-HF-HRRP,327,,0.8751,19.3,22.1,56,7/1/2009,"6/30/2012"
50636,"POMERADO HOSPITAL","15615 POMERADO ROAD",POWAY,CA,92064,"SAN DIEGO",8584856511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"POMERADO HOSPITAL",50636,5,READM-30-PN-HRRP,235,,0.9127,15.3,16.8,31,7/1/2009,"6/30/2012"
50684,"MENIFEE VALLEY MEDICAL CENTER","28400 MCCALL B0ULEVARD","SUN CITY",CA,92585,RIVERSIDE,9516798888,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MENIFEE VALLEY MEDICAL CENTER",50684,5,READM-30-AMI-HRRP,59,,0.9869,19.7,20,11,7/1/2009,"6/30/2012"
50684,"MENIFEE VALLEY MEDICAL CENTER","28400 MCCALL B0ULEVARD","SUN CITY",CA,92585,RIVERSIDE,9516798888,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MENIFEE VALLEY MEDICAL CENTER",50684,5,READM-30-HF-HRRP,150,,1.031,24.2,23.5,38,7/1/2009,"6/30/2012"
50684,"MENIFEE VALLEY MEDICAL CENTER","28400 MCCALL B0ULEVARD","SUN CITY",CA,92585,RIVERSIDE,9516798888,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MENIFEE VALLEY MEDICAL CENTER",50684,5,READM-30-PN-HRRP,129,,1.0669,18.9,17.7,28,7/1/2009,"6/30/2012"
50717,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR","7601 EAST IMPERIAL HIGHWAY",DOWNEY,CA,90242,ORANGE,5624017022,"Acute Care Hospitals","Government - Local",No,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR",50717,5,READM-30-AMI-HRRP,1,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
50717,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR","7601 EAST IMPERIAL HIGHWAY",DOWNEY,CA,90242,ORANGE,5624017022,"Acute Care Hospitals","Government - Local",No,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR",50717,5,READM-30-HF-HRRP,9,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
50717,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR","7601 EAST IMPERIAL HIGHWAY",DOWNEY,CA,90242,ORANGE,5624017022,"Acute Care Hospitals","Government - Local",No,"LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR",50717,5,READM-30-PN-HRRP,4,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
100220,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","13681 DOCTORS WAY","FORT MYERS",FL,33912,LEE,2397685000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM",100220,10,READM-30-AMI-HRRP,451,,0.9322,15.3,16.5,66,7/1/2009,"6/30/2012"
100220,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","13681 DOCTORS WAY","FORT MYERS",FL,33912,LEE,2397685000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM",100220,10,READM-30-HF-HRRP,851,,1.1041,25.5,23.1,223,7/1/2009,"6/30/2012"
100220,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","13681 DOCTORS WAY","FORT MYERS",FL,33912,LEE,2397685000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM",100220,10,READM-30-PN-HRRP,885,,0.9937,17.9,18,158,7/1/2009,"6/30/2012"
100230,"MEMORIAL HOSPITAL PEMBROKE","7800 SHERIDAN ST","PEMBROKE PINES",FL,33024,BROWARD,9549629650,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL PEMBROKE",100230,10,READM-30-AMI-HRRP,20,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
100230,"MEMORIAL HOSPITAL PEMBROKE","7800 SHERIDAN ST","PEMBROKE PINES",FL,33024,BROWARD,9549629650,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL PEMBROKE",100230,10,READM-30-HF-HRRP,136,,1.0577,24.2,22.9,36,7/1/2009,"6/30/2012"
100230,"MEMORIAL HOSPITAL PEMBROKE","7800 SHERIDAN ST","PEMBROKE PINES",FL,33024,BROWARD,9549629650,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL PEMBROKE",100230,10,READM-30-PN-HRRP,123,,1.0298,19,18.4,25,7/1/2009,"6/30/2012"
100244,"CAPE CORAL HOSPITAL","636 DEL PRADO BLVD","CAPE CORAL",FL,33990,LEE,2395742323,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CAPE CORAL HOSPITAL",100244,10,READM-30-AMI-HRRP,137,,1.0812,22,20.4,34,7/1/2009,"6/30/2012"
100244,"CAPE CORAL HOSPITAL","636 DEL PRADO BLVD","CAPE CORAL",FL,33990,LEE,2395742323,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CAPE CORAL HOSPITAL",100244,10,READM-30-HF-HRRP,856,,0.9817,21.7,22.1,185,7/1/2009,"6/30/2012"
100244,"CAPE CORAL HOSPITAL","636 DEL PRADO BLVD","CAPE CORAL",FL,33990,LEE,2395742323,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CAPE CORAL HOSPITAL",100244,10,READM-30-PN-HRRP,534,,0.9848,16.6,16.9,88,7/1/2009,"6/30/2012"
100276,"BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","CORAL SPRINGS",FL,33065,BROWARD,9543443000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BROWARD HEALTH CORAL SPRINGS",100276,10,READM-30-AMI-HRRP,45,,0.9453,21.8,23,7,7/1/2009,"6/30/2012"
100276,"BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","CORAL SPRINGS",FL,33065,BROWARD,9543443000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BROWARD HEALTH CORAL SPRINGS",100276,10,READM-30-HF-HRRP,198,,1.1112,26.7,24.1,59,7/1/2009,"6/30/2012"
100276,"BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","CORAL SPRINGS",FL,33065,BROWARD,9543443000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BROWARD HEALTH CORAL SPRINGS",100276,10,READM-30-PN-HRRP,115,,0.9857,17.2,17.5,19,7/1/2009,"6/30/2012"
100281,"MEMORIAL HOSPITAL WEST","703 N FLAMINGO RD","PEMBROKE PINES",FL,33028,BROWARD,9544365000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL WEST",100281,10,READM-30-AMI-HRRP,165,,1.0864,20,18.4,37,7/1/2009,"6/30/2012"
100281,"MEMORIAL HOSPITAL WEST","703 N FLAMINGO RD","PEMBROKE PINES",FL,33028,BROWARD,9544365000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL WEST",100281,10,READM-30-HF-HRRP,527,,1.1219,26.8,23.9,148,7/1/2009,"6/30/2012"
100281,"MEMORIAL HOSPITAL WEST","703 N FLAMINGO RD","PEMBROKE PINES",FL,33028,BROWARD,9544365000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL WEST",100281,10,READM-30-PN-HRRP,341,,1.0754,19.9,18.5,72,7/1/2009,"6/30/2012"
110004,"HUTCHESON MEDICAL CENTER","100 GROSS CRESCENT","FORT OGLETHORPE",GA,30742,CATOOSA,7068582101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HUTCHESON MEDICAL CENTER",110004,11,READM-30-AMI-HRRP,30,,1.0598,20.7,19.6,9,7/1/2009,"6/30/2012"
110004,"HUTCHESON MEDICAL CENTER","100 GROSS CRESCENT","FORT OGLETHORPE",GA,30742,CATOOSA,7068582101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HUTCHESON MEDICAL CENTER",110004,11,READM-30-HF-HRRP,132,,0.891,19,21.4,19,7/1/2009,"6/30/2012"
110004,"HUTCHESON MEDICAL CENTER","100 GROSS CRESCENT","FORT OGLETHORPE",GA,30742,CATOOSA,7068582101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HUTCHESON MEDICAL CENTER",110004,11,READM-30-PN-HRRP,239,,0.9422,16.5,17.5,36,7/1/2009,"6/30/2012"
110007,"PHOEBE PUTNEY MEMORIAL HOSPITAL","417 THIRD AVENUE",ALBANY,GA,31703,DOUGHERTY,2293124068,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PHOEBE PUTNEY MEMORIAL HOSPITAL",110007,11,READM-30-AMI-HRRP,415,,0.9744,15.5,15.9,63,7/1/2009,"6/30/2012"
110007,"PHOEBE PUTNEY MEMORIAL HOSPITAL","417 THIRD AVENUE",ALBANY,GA,31703,DOUGHERTY,2293124068,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PHOEBE PUTNEY MEMORIAL HOSPITAL",110007,11,READM-30-HF-HRRP,506,,0.9333,20.3,21.8,99,7/1/2009,"6/30/2012"
110007,"PHOEBE PUTNEY MEMORIAL HOSPITAL","417 THIRD AVENUE",ALBANY,GA,31703,DOUGHERTY,2293124068,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PHOEBE PUTNEY MEMORIAL HOSPITAL",110007,11,READM-30-PN-HRRP,428,,0.9465,16.1,17,66,7/1/2009,"6/30/2012"
110011,"TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET",CARROLLTON,GA,30117,CARROLL,7708369580,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER - CARROLLTON",110011,11,READM-30-AMI-HRRP,211,,0.9891,16.4,16.5,34,7/1/2009,"6/30/2012"
110011,"TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET",CARROLLTON,GA,30117,CARROLL,7708369580,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER - CARROLLTON",110011,11,READM-30-HF-HRRP,329,,1.0133,23.2,22.9,77,7/1/2009,"6/30/2012"
110011,"TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET",CARROLLTON,GA,30117,CARROLL,7708369580,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER - CARROLLTON",110011,11,READM-30-PN-HRRP,274,,0.9333,15.6,16.7,39,7/1/2009,"6/30/2012"
110015,"TANNER MEDICAL CENTER VILLA RICA","601 DALLAS HIGHWAY","VILLA RICA",GA,30180,CARROLL,7704563101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER VILLA RICA",110015,11,READM-30-AMI-HRRP,20,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
110015,"TANNER MEDICAL CENTER VILLA RICA","601 DALLAS HIGHWAY","VILLA RICA",GA,30180,CARROLL,7704563101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER VILLA RICA",110015,11,READM-30-HF-HRRP,79,,0.9194,19.6,21.3,11,7/1/2009,"6/30/2012"
110015,"TANNER MEDICAL CENTER VILLA RICA","601 DALLAS HIGHWAY","VILLA RICA",GA,30180,CARROLL,7704563101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TANNER MEDICAL CENTER VILLA RICA",110015,11,READM-30-PN-HRRP,95,,0.9733,16.3,16.8,14,7/1/2009,"6/30/2012"
110016,"WEST GEORGIA MEDICAL CENTER","1514 VERNON ROAD",LAGRANGE,GA,30240,TROUP,7068821411,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"WEST GEORGIA MEDICAL CENTER",110016,11,READM-30-AMI-HRRP,107,,1.0133,17.2,17,19,7/1/2009,"6/30/2012"
110016,"WEST GEORGIA MEDICAL CENTER","1514 VERNON ROAD",LAGRANGE,GA,30240,TROUP,7068821411,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"WEST GEORGIA MEDICAL CENTER",110016,11,READM-30-HF-HRRP,526,,1.0732,24.2,22.5,131,7/1/2009,"6/30/2012"
110016,"WEST GEORGIA MEDICAL CENTER","1514 VERNON ROAD",LAGRANGE,GA,30240,TROUP,7068821411,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"WEST GEORGIA MEDICAL CENTER",110016,11,READM-30-PN-HRRP,258,,0.9661,16.2,16.8,40,7/1/2009,"6/30/2012"
110025,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","2415 PARKWOOD DRIVE",BRUNSWICK,GA,31520,GLYNN,9124667000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS",110025,11,READM-30-AMI-HRRP,128,,0.9268,15.2,16.4,16,7/1/2009,"6/30/2012"
110025,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","2415 PARKWOOD DRIVE",BRUNSWICK,GA,31520,GLYNN,9124667000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS",110025,11,READM-30-HF-HRRP,566,,0.8956,19.2,21.5,103,7/1/2009,"6/30/2012"
110025,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","2415 PARKWOOD DRIVE",BRUNSWICK,GA,31520,GLYNN,9124667000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS",110025,11,READM-30-PN-HRRP,464,,0.9825,16.6,16.9,76,7/1/2009,"6/30/2012"
110026,"ELBERT MEMORIAL HOSPITAL","4 MEDICAL DRIVE",ELBERTON,GA,30635,ELBERT,7062132535,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ELBERT MEMORIAL HOSPITAL",110026,11,READM-30-AMI-HRRP,16,1,"Not Available","Not Available","Not Available","Not Available",7/1/2009,"6/30/2012"
110026,"ELBERT MEMORIAL HOSPITAL","4 MEDICAL DRIVE",ELBERTON,GA,30635,ELBERT,7062132535,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ELBERT MEMORIAL HOSPITAL",110026,11,READM-30-HF-HRRP,104,,0.9208,20.7,22.4,17,7/1/2009,"6/30/2012"
110026,"ELBERT MEMORIAL HOSPITAL","4 MEDICAL DRIVE",ELBERTON,GA,30635,ELBERT,7062132535,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ELBERT MEMORIAL HOSPITAL",110026,11,READM-30-PN-HRRP,162,,1.1177,20.1,18,39,7/1/2009,"6/30/2012"
310119,"UNIVERSITY HOSPITAL","150 BERGEN ST",NEWARK,NJ,7103,ESSEX,9739725658,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY HOSPITAL",110028,11,READM-30-AMI-HRRP,600,,0.9923,16.9,17,101,7/1/2009,"6/30/2012"
310119,"UNIVERSITY HOSPITAL","150 BERGEN ST",NEWARK,NJ,7103,ESSEX,9739725658,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY HOSPITAL",110028,11,READM-30-HF-HRRP,898,,0.9637,22.2,23,197,7/1/2009,"6/30/2012"
310119,"UNIVERSITY HOSPITAL","150 BERGEN ST",NEWARK,NJ,7103,ESSEX,9739725658,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY HOSPITAL",110028,11,READM-30-PN-HRRP,745,,1.0276,19.5,19,147,7/1/2009,"6/30/2012"
110032,"STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE",TOCCOA,GA,30577,STEPHENS,7062824250,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"STEPHENS COUNTY HOSPITAL",110032,11,READM-30-AMI-HRRP,36,,1.0584,20.2,19.1,10,7/1/2009,"6/30/2012"
110032,"STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE",TOCCOA,GA,30577,STEPHENS,7062824250,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"STEPHENS COUNTY HOSPITAL",110032,11,READM-30-HF-HRRP,214,,0.9061,18.8,20.7,35,7/1/2009,"6/30/2012"
110032,"STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE",TOCCOA,GA,30577,STEPHENS,7062824250,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"STEPHENS COUNTY HOSPITAL",110032,11,READM-30-PN-HRRP,351,,1.0348,17.1,16.5,62,7/1/2009,"6/30/2012"
110040,"NORTHRIDGE MEDICAL CENTER","70 MEDICAL CENTER DRIVE",COMMERCE,GA,30529,JACKSON,7063351100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"NORTHRIDGE MEDICAL CENTER",110040,11,READM-30-AMI-HRRP,30,,0.9624,19.5,20.2,4,7/1/2009,"6/30/2012"
110040,"NORTHRIDGE MEDICAL CENTER","70 MEDICAL CENTER DRIVE",COMMERCE,GA,30529,JACKSON,7063351100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"NORTHRIDGE MEDICAL CENTER",110040,11,READM-30-HF-HRRP,110,,0.9856,22.5,22.9,24,7/1/2009,"6/30/2012"
70036,"JOHN DEMPSEY HOSPITAL","263 FARMINGTON AVE",FARMINGTON,CT,6032,HARTFORD,8606791145,"Acute Care Hospitals","Government - Local",Yes,"JOHN DEMPSEY HOSPITAL",70036,7,READM-30-AMI-HRRP,166,,0.9769,16.3,16.7,26,7/1/2009,"6/30/2012"
70036,"JOHN DEMPSEY HOSPITAL","263 FARMINGTON AVE",FARMINGTON,CT,6032,HARTFORD,8606791145,"Acute Care Hospitals","Government - Local",Yes,"JOHN DEMPSEY HOSPITAL",70036,7,READM-30-HF-HRRP,384,,0.9513,20.5,21.5,76,7/1/2009,"6/30/2012"
70036,"JOHN DEMPSEY HOSPITAL","263 FARMINGTON AVE",FARMINGTON,CT,6032,HARTFORD,8606791145,"Acute Care Hospitals","Government - Local",Yes,"JOHN DEMPSEY HOSPITAL",70036,7,READM-30-PN-HRRP,353,,1.0135,16.8,16.6,60,7/1/2009,"6/30/2012"
100012,"LEE MEMORIAL HOSPITAL","2776 CLEVELAND AVE","FORT MYERS",FL,33901,LEE,2393321111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LEE MEMORIAL HOSPITAL",100012,10,READM-30-AMI-HRRP,633,,1.0698,17.2,16.1,112,7/1/2009,"6/30/2012"
100012,"LEE MEMORIAL HOSPITAL","2776 CLEVELAND AVE","FORT MYERS",FL,33901,LEE,2393321111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LEE MEMORIAL HOSPITAL",100012,10,READM-30-HF-HRRP,1421,,1.0037,22,21.9,313,7/1/2009,"6/30/2012"
100012,"LEE MEMORIAL HOSPITAL","2776 CLEVELAND AVE","FORT MYERS",FL,33901,LEE,2393321111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LEE MEMORIAL HOSPITAL",100012,10,READM-30-PN-HRRP,1051,,0.9267,15.5,16.8,159,7/1/2009,"6/30/2012"
100017,"HALIFAX HEALTH MEDICAL CENTER","303 N CLYDE MORRIS BLVD","DAYTONA BEACH",FL,32114,VOLUSIA,3862544000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HALIFAX HEALTH MEDICAL CENTER",100017,10,READM-30-AMI-HRRP,336,,1.0485,17.5,16.7,61,7/1/2009,"6/30/2012"
100017,"HALIFAX HEALTH MEDICAL CENTER","303 N CLYDE MORRIS BLVD","DAYTONA BEACH",FL,32114,VOLUSIA,3862544000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HALIFAX HEALTH MEDICAL CENTER",100017,10,READM-30-HF-HRRP,604,,1.041,22.6,21.8,139,7/1/2009,"6/30/2012"
100017,"HALIFAX HEALTH MEDICAL CENTER","303 N CLYDE MORRIS BLVD","DAYTONA BEACH",FL,32114,VOLUSIA,3862544000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HALIFAX HEALTH MEDICAL CENTER",100017,10,READM-30-PN-HRRP,555,,0.9979,17.3,17.4,96,7/1/2009,"6/30/2012"
100022,"JACKSON MEMORIAL HOSPITAL","1611 NW 12TH AVE",MIAMI,FL,33136,MIAMI-DADE,3055851111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON MEMORIAL HOSPITAL",100022,10,READM-30-AMI-HRRP,242,,1.1392,22.5,19.8,61,7/1/2009,"6/30/2012"
100022,"JACKSON MEMORIAL HOSPITAL","1611 NW 12TH AVE",MIAMI,FL,33136,MIAMI-DADE,3055851111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON MEMORIAL HOSPITAL",100022,10,READM-30-HF-HRRP,618,,1.2092,29.3,24.2,192,7/1/2009,"6/30/2012"
100022,"JACKSON MEMORIAL HOSPITAL","1611 NW 12TH AVE",MIAMI,FL,33136,MIAMI-DADE,3055851111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON MEMORIAL HOSPITAL",100022,10,READM-30-PN-HRRP,371,,1.0521,20.8,19.7,80,7/1/2009,"6/30/2012"
100023,"CITRUS MEMORIAL HOSPITAL","502 W HIGHLAND BLVD",INVERNESS,FL,34452,CITRUS,3527261551,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"CITRUS MEMORIAL HOSPITAL",100023,10,READM-30-AMI-HRRP,577,,0.882,15.7,17.8,85,7/1/2009,"6/30/2012"
